39 http://www.xconomy.com/author/acalifano/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
40 http://www.xconomy.com/indiana/2016/10/20/wipro-splashes-out-500m-to-acquire-appirio-in-cloud-services/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
41 http://www.xconomy.com/boston/2016/10/18/after-hubris-and-its-hcv-collapse-can-vertex-avoid-same-mistakes/?utm_source=trending-content&utm_medium=media&utm_campaign=trending-content
42 http://www.xconomy.com/new-york/2016/10/17/early-data-for-celgenes-oral-crohns-drug-gets-mixed-reaction/?utm_source=trending-content&utm_medium=link&utm_campaign=trending-content
43 http://www.xconomy.com/wisconsin/2016/09/02/stratatech-immucor-tech-canary-more-this-weeks-wi-watchlist/
44 http://www.xconomy.com/raleigh-durham/2016/10/13/aquaculture-industry-casts-wider-net-in-food-and-consumer-markets/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
45 http://www.xconomy.com/boston/2016/08/04/xconomy-presents-whats-hot-in-boston-healthtech/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
46 http://www.xconomy.com/san-francisco/local-events/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
47 http://www.facebook.com/xconomyinc
48 http://www.xconomy.com/boston/2016/09/12/3-startups-to-watch-from-mits-delta-v-accelerator/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
49 http://www.xconomy.com/national/2015/06/04/diffbot-challenges-google-supremacy-with-rival-knowledge-graph/?utm_source=related-content&utm_medium=media&utm_campaign=related-content
50 http://www.xconomy.com/san-francisco/2016/10/20/blackthorn-emerges-with-40m-new-weapons-against-neuro-disorders/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
51 http://www.xconomy.com/national/2012/01/20/news-readers/2/
52 http://www.xconomy.com/disruptors-2016/
53 http://www.xconomy.com/texas/2016/08/15/disruptors-2016/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
54 http://www.xconomy.com/boston/2016/10/20/alkermes-eyes-fda-nod-after-retooled-study-yields-desired-results/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
55 http://www.xconomy.com/san-francisco/2012/07/25/diffbot-is-using-computer-vision-to-reinvent-the-semantic-web/email/
56 http://www.xconomy.com/wisconsin/2016/10/20/propeller-health-raises-21-5m-for-respiratory-disease-technology/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
57 http://www.xconomy.com/new-york/2016/10/19/at-ny-life-sci-2021-yancopoulos-dunn-more-to-ponder-nycs-bio-future/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
58 http://www.xconomy.com/about/#san-francisco
59 http://www.xconomy.com/san-francisco/2016/09/27/xconomy-presents-state-of-the-biotech-union/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
60 http://www.xconomy.com/boston/local-events/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
61 http://www.xconomy.com/archives/?cat=24787,24788&author=0
62 http://www.xconomy.com/boston/2009/07/14/the-big-idea-at-springpad/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
63 http://www.xconomy.com/indiana/2016/10/20/eli-lilly-wins-fda-nod-for-new-soft-tissue-sarcoma-drug/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
64 http://www.xconomy.com/san-diego/2016/10/17/with-30m-infusion-certona-aims-for-bigger-share-of-digital-retail/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
65 http://www.xconomy.com/san-francisco/2012/07/25/diffbot-is-using-computer-vision-to-reinvent-the-semantic-web/4/
66 http://www.xconomy.com/national/2014/05/23/cord-cutting-how-to-get-high-speed-internet-service-without-cable/?utm_source=trending-content&utm_medium=link&utm_campaign=trending-content
67 http://www.xconomy.com/san-francisco
68 http://www.xconomy.com/boston/2016/09/07/new-cybersecurity-alliance-continues-trend-of-industry-collaboration/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
69 http://www.xconomy.com/san-diego/2016/10/17/with-30m-infusion-certona-aims-for-bigger-share-of-digital-retail/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
70 http://www.trueitalic.com
71 http://www.xconomy.com/national/2014/05/23/cord-cutting-how-to-get-high-speed-internet-service-without-cable/?utm_source=trending-content&utm_medium=media&utm_campaign=trending-content
72 http://www.xconomy.com/san-francisco/2014/01/08/could-a-little-startup-called-diffbot-be-the-next-google/?utm_source=related-content&utm_medium=link&utm_campaign=related-content
73 http://www.xconomy.com/
74 http://www.xconomy.com/boston/2016/10/06/surviving-an-exhausting-basketball-lesson-with-coachups-ceo-video/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
75 http://www.xconomy.com/wisconsin/2016/10/20/propeller-health-raises-21-5m-for-respiratory-disease-technology/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
76 http://www.xconomy.com/rss-feeds/ 
77 http://www.xconomy.com/san-francisco/2012/07/25/diffbot-is-using-computer-vision-to-reinvent-the-semantic-web/2/
78 http://www.xconomy.com/texas/2016/08/15/disruptors-2016/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
79 http://www.xconomy.com/seattle/2016/10/20/fred-hutch-team-wants-to-move-clean-room-gene-therapy-to-tabletop/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
80 http://www.xconomy.com/indiana/2016/10/20/wipro-splashes-out-500m-to-acquire-appirio-in-cloud-services/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
81 http://www.xconomy.com/boston/2016/10/18/after-hubris-and-its-hcv-collapse-can-vertex-avoid-same-mistakes/?utm_source=trending-content&utm_medium=link&utm_campaign=trending-content
82 http://www.xconomy.com/wisconsin/2016/09/19/epic-astronautics-virent-more-this-weeks-wisconsin-watchlist/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
83 http://www.xconomy.com/boston/2016/10/20/insurance-marketplace-everquote-grabs-23m-to-goose-100m-business/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
84 http://www.xconomy.com/new-york/2016/10/19/at-ny-life-sci-2021-yancopoulos-dunn-more-to-ponder-nycs-bio-future/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
85 http://www.xconomy.com/advertise/
86 http://www.xconomy.com/boston/2016/10/11/optimus-ride-fueled-by-5-25m-advances-self-driving-vehicle-tech/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
87 http://www.xconomy.com/san-francisco/2012/06/01/diffbot-garners-2000000-new-round/
88 http://www.xconomy.com/author/bcravatt/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
89 http://www.xconomy.com/san-francisco/2016/10/06/press-insitute-teams-with-newsela-to-make-kids-savvier-news-consumers/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
90 http://www.xconomy.com/archives/
91 http://www.xconomy.com/detroit-ann-arbor/2016/10/20/notion-emerges-from-stealth-with-smart-e-mail-app-9-5m-in-vc-bucks/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
92 http://www.xconomy.com/national/2015/06/04/diffbot-challenges-google-supremacy-with-rival-knowledge-graph/?utm_source=related-content&utm_medium=link&utm_campaign=related-content
93 http://www.xconomy.com/boston/2016/09/07/new-cybersecurity-alliance-continues-trend-of-industry-collaboration/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
94 http://www.xconomy.com/san-francisco/2010/11/22/stumbleupon-revs-forward-after-exiting-ebay-rivals-facebook-as-social-discovery-engine/
95 http://www.xconomy.com/texas/2016/10/20/endomag-european-device-makers-eye-u-s-amid-regulatory-changes/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
96 http://www.xconomy.com/indiana/2016/09/14/eli-lilly-names-levi-garraway-to-oncology-post/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
97 http://www.xconomy.com/new-york/2016/09/15/barclays-techstars-graduate-latest-fintech-accelerator-class-in-ny/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
98 http://www.xconomy.com/texas/2016/10/20/endomag-european-device-makers-eye-u-s-amid-regulatory-changes/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
99 http://www.xconomy.com/san-francisco/2016/10/06/press-insitute-teams-with-newsela-to-make-kids-savvier-news-consumers/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
100 http://www.xconomy.com/rss-feeds
101 http://www.xconomy.com/boston/2016/10/20/insurance-marketplace-everquote-grabs-23m-to-goose-100m-business/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
102 http://www.xconomy.com/national/2012/05/25/can-pocket-nee-read-it-later-become-the-tivo-of-the-web/
103 http://www.xconomy.com/wisconsin/2016/09/19/epic-astronautics-virent-more-this-weeks-wisconsin-watchlist/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
104 http://www.xconomy.com/privacy-dmca
105 http://www.xconomy.com/detroit-ann-arbor/2016/10/20/notion-emerges-from-stealth-with-smart-e-mail-app-9-5m-in-vc-bucks/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
106 http://www.xconomy.com/texas/local-events/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
107 http://www.xconomy.com/san-francisco/2016/09/23/tech-transforms-the-election-experience-from-vr-to-voter-registration/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
108 http://www.xconomy.com/boston/2016/10/06/surviving-an-exhausting-basketball-lesson-with-coachups-ceo-video/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
109 http://www.xconomy.com/boulder-denver/2016/10/05/denver-health-it-firm-welltok-picks-up-33-7m-to-push-wellness-tools/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
110 http://www.xconomy.com/new-york/2016/10/11/the-night-scott-heiferman-almost-smashed-a-watermelon-at-nytm/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
111 http://www.xconomy.com/author/dbroecker/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
112 http://www.twitter.com/xconomy
113 http://www.xconomy.com/boston/2016/09/29/lose-its-new-photo-tool-turns-your-food-porn-into-calorie-tracker/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
114 http://www.xconomy.com/contact-us/
115 http://www.are.com
116 http://www.xconomy.com/new-york/2016/10/11/the-night-scott-heiferman-almost-smashed-a-watermelon-at-nytm/?utm_source=navigation-big&utm_medium=media&utm_campaign=navigation
117 http://www.xconomy.com/new-york/2016/10/17/early-data-for-celgenes-oral-crohns-drug-gets-mixed-reaction/?utm_source=trending-content&utm_medium=media&utm_campaign=trending-content
118 http://www.xconomy.com/about/
119 http://www.xconomy.com/san-francisco/2012/07/25/diffbot-is-using-computer-vision-to-reinvent-the-semantic-web/?single_page=true
120 http://www.xconomy.com/about/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation#The%20Xconomists
121 http://www.xconomy.com/san-francisco/2016/10/20/blackthorn-emerges-with-40m-new-weapons-against-neuro-disorders/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
122 http://www.xconomy.com/indiana/2016/10/20/eli-lilly-wins-fda-nod-for-new-soft-tissue-sarcoma-drug/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
123 http://www.xconomy.com/san-francisco/2012/07/25/diffbot-is-using-computer-vision-to-reinvent-the-semantic-web/3/
124 http://www.diffbot.com
125 http://www.xconomy.com/author/bbell/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
126 http://www.shareaholic.com/api/share/?v=1&apitype=1&apikey=2fc518bd8c0bb3cf45bdade11877971c1&service=88&title=&link=http://www.xconomy.com/san-francisco/2012/07/25/diffbot-is-using-computer-vision-to-reinvent-the-semantic-web/&shortener=none
127 http://www.xconomy.com/indiana/2016/09/14/eli-lilly-names-levi-garraway-to-oncology-post/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
128 http://www.xconomy.com/boston/2016/10/11/optimus-ride-fueled-by-5-25m-advances-self-driving-vehicle-tech/?utm_source=navigation-big&utm_medium=link&utm_campaign=navigation
129 http://en.wikipedia.org/wiki/Microformat
130 http://www.gooseeker.com/pro/product.html
130 http://www.gooseeker.com/doc/list-5-1.html
131 http://www.gooseeker.com/
132 http://www.gooseeker.com
133 http://www.law.cornell.edu/constitution/constitution.billofrights.html#amendmenti
134 http://www.robotstxt.org/wc/exclusion.html
135 http://eon.law.harvard.edu/openlaw/DVD/NY/
136 http://www.law.uh.edu/faculty/cjoyce/copyright/release10/IntRes.html
137 http://www.totalnews.com/
138 http://www.nytimes.com/library/tech/99/02/cyber/articles/15tick.html
139 http://webopedia.com/TERM/U/URL.html
140 http://www.lumendatabase.org
141 http://www4.law.cornell.edu/uscode/17/512.html#512.d
142 http://corporate.findlaw.com/law-library/
143 http://caselaw.lp.findlaw.com/casesummary/index.html
144 http://www.findlaw.com/casecode/
145 http://lawcrawler.findlaw.com/LCsearch.html
146 http://technology.findlaw.com/
147 http://corporate.findlaw.com
148 http://caselaw.findlaw.com
149 http://justice-email.findlaw.com
150 http://www.lawyermarketing.com
151 http://practice.findlaw.com
152 http://blogs.findlaw.com/courtside/
153 http://company.findlaw.com/company_info.html
154 http://careers.findlaw.com/
155 http://www.indeed.com/hire?indpubnum=791244634154558
156 http://writ.lp.findlaw.com
157 http://www.uslegalforms.com/lpfindlaw
158 http://contracts.corporate.findlaw.com/
159 http://legalblogs.findlaw.com/
160 http://company.findlaw.com/adkit/index.html
161 http://www.findlaw.com/
162 http://practice.findlaw.com/
163 http://www.findlaw.com/rss-index/
164 http://company.findlaw.com/media_relations.html
165 http://forms.lp.findlaw.com
166 http://company.findlaw.com/privacy.html
167 http://careers.findlaw.com
168 http://newsletters.findlaw.com
169 http://www.facebook.com/FindLawLegalProfessionals
170 http://news.lp.findlaw.com
171 http://lawstudents.findlaw.com/
172 http://lp.findlaw.com
173 http://westlegaledcenter.com/home/homepage.jsf?sc_cid=Findlawclecntrtab
174 http://company.findlaw.com/jobs/
175 http://newsletters.findlaw.com/
176 http://lawyers.findlaw.com/
177 http://www.lawyermarketing.com/
178 http://company.findlaw.com/contacts.html
179 http://corporate.findlaw.com/
180 http://legalpronews.findlaw.com
181 http://technology.findlaw.com
182 http://scholarship.law.berkeley.edu/btlj/submissions.html
183 http://scholarship.law.berkeley.edu/accessibility.html
184 http://scholarship.law.berkeley.edu/do/search/advanced/
185 http://scholarship.law.berkeley.edu/communities.html
186 http://scholarship.law.berkeley.edu
187 http://scholarship.law.berkeley.edu/cgi/myaccount.cgi?context=
188 http://scholarship.law.berkeley.edu/btlj/advisory_board.html
189 http://scholarship.law.berkeley.edu/btlj/topdownloads.html
190 http://scholarship.law.berkeley.edu/btlj/editorial_board.html
191 http://btlj.org/
192 http://scholarship.law.berkeley.edu/btlj/vol29/iss4
193 http://scholarship.law.berkeley.edu/do/search/?q=author_lname%3A%22Hirschey%22%20author_fname%3A%22Jeffrey%22&start=0&context=2518557
194 http://scholarship.law.berkeley.edu/do/search/advanced/?fq=virtual_ancestor_link:%22http://scholarship.law.berkeley.edu/btlj%22
195 http://scholarship.law.berkeley.edu/btlj/vol29
196 http://scholarship.law.berkeley.edu/btlj
197 http://scholarship.law.berkeley.edu/journals
198 http://scholarship.law.berkeley.edu/cgi/viewcontent.cgi?article=2039&context=btlj
199 http://digitalcommons.bepress.com
